"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext","actor_id","film_id-2","last_update-2","actor_id-2","first_name","last_name","last_update-3","language_id-2","language_name","last_update-4"
860,"Suicides Silence","A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat",2006,1,4,"4.99",93,"13.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'boat':22 'car':9 'charact':5 'compos':17 'emot':4 'face':15 'girl':12 'must':14 'silenc':2 'studi':6 'suicid':1 'u':21 'u-boat':20",123,860,"2006-02-15 10:05:03",123,"Julianne","Dench","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
892,"Titanic Boondock","A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory",2006,1,3,"4.99",104,"18.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':19 'boondock':2 'boy':16 'brilliant':4 'dog':11 'factori':20 'feminist':8 'fight':14 'must':13 'reflect':5 'titan':1",123,892,"2006-02-15 10:05:03",123,"Julianne","Dench","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
926,"Untouchables Sunrise","A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House",2006,1,5,"2.99",120,"11.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':19 'amaz':4 'astronaut':11 'documentari':5 'fun':20 'hous':21 'must':13 'outrac':14 'sunris':2 'teacher':16 'untouch':1 'woman':8",123,926,"2006-02-15 10:05:03",123,"Julianne","Dench","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
988,"Worker Tarzan","A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station",2006,1,7,"2.99",139,"26.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'agent':11 'battl':18 'first':24 'man':25 'must':17 'pack':6 'secret':10 'space':26 'station':27 'sumo':20 'tarzan':2 'technic':14 'worker':1 'wrestler':21 'writer':15 'yarn':7",123,988,"2006-02-15 10:05:03",123,"Julianne","Dench","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
22,"Amistad Midsummer","A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California",2006,1,6,"2.99",85,"10.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'amistad':1 'california':20 'charact':5 'crocodil':12 'dentist':9 'emot':4 'meet':15 'midsumm':2 'must':14 'studi':6 'sumo':17 'wrestler':18",124,22,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
64,"Beethoven Exorcist","A Epic Display of a Pioneer And a Student who must Challenge a Butler in The Gulf of Mexico",2006,1,6,"0.99",151,"26.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'beethoven':1 'butler':16 'challeng':14 'display':5 'epic':4 'exorcist':2 'gulf':19 'mexico':21 'must':13 'pioneer':8 'student':11",124,64,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
106,"Bulworth Commandments","A Amazing Display of a Mad Cow And a Pioneer who must Redeem a Sumo Wrestler in The Outback",2006,1,4,"2.99",61,"14.99","G","2013-05-26 14:50:58.951","{Trailers}","'amaz':4 'bulworth':1 'command':2 'cow':9 'display':5 'mad':8 'must':14 'outback':21 'pioneer':12 'redeem':15 'sumo':17 'wrestler':18",124,106,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
113,"California Birds","A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India",2006,1,4,"4.99",75,"19.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'administr':9,18 'ancient':20 'battl':15 'bird':2 'california':1 'databas':8,17 'india':21 'must':14 'robot':12 'thrill':4 'yarn':5",124,113,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
190,"Creepers Kane","A Awe-Inspiring Reflection of a Squirrel And a Boat who must Outrace a Car in A Jet Boat",2006,1,5,"4.99",172,"23.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'awe':5 'awe-inspir':4 'boat':13,22 'car':18 'creeper':1 'inspir':6 'jet':21 'kane':2 'must':15 'outrac':16 'reflect':7 'squirrel':10",124,190,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
246,"Doubtfire Labyrinth","A Intrepid Panorama of a Butler And a Composer who must Meet a Mad Cow in The Sahara Desert",2006,1,5,"4.99",154,"16.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'butler':8 'compos':11 'cow':17 'desert':21 'doubtfir':1 'intrepid':4 'labyrinth':2 'mad':16 'meet':14 'must':13 'panorama':5 'sahara':20",124,246,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
260,"Dude Blindness","A Stunning Reflection of a Husband And a Lumberjack who must Face a Frisbee in An Abandoned Fun House",2006,1,3,"4.99",132,"9.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':19 'blind':2 'dude':1 'face':14 'frisbe':16 'fun':20 'hous':21 'husband':8 'lumberjack':11 'must':13 'reflect':5 'stun':4",124,260,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
263,"Durham Panky","A Brilliant Panorama of a Girl And a Boy who must Face a Mad Scientist in An Abandoned Mine Shaft",2006,1,6,"4.99",154,"14.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'abandon':20 'boy':11 'brilliant':4 'durham':1 'face':14 'girl':8 'mad':16 'mine':21 'must':13 'panki':2 'panorama':5 'scientist':17 'shaft':22",124,263,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
289,"Eve Resurrection","A Awe-Inspiring Yarn of a Pastry Chef And a Database Administrator who must Challenge a Teacher in A Baloon",2006,1,5,"4.99",66,"25.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'administr':15 'awe':5 'awe-inspir':4 'baloon':23 'challeng':18 'chef':11 'databas':14 'eve':1 'inspir':6 'must':17 'pastri':10 'resurrect':2 'teacher':20 'yarn':7",124,289,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
306,"Feathers Metal","A Thoughtful Yarn of a Monkey And a Teacher who must Find a Dog in Australia",2006,1,3,"0.99",104,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'australia':18 'dog':16 'feather':1 'find':14 'metal':2 'monkey':8 'must':13 'teacher':11 'thought':4 'yarn':5",124,306,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
312,"Fiddler Lost","A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico",2006,1,4,"4.99",75,"20.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'bore':4 'challeng':14 'dog':11 'fiddler':1 'gulf':19 'lost':2 'madman':16 'mexico':21 'must':13 'squirrel':8 'tale':5",124,312,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
322,"Flatliners Killer","A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft",2006,1,5,"2.99",100,"29.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':20 'agent':9 'display':5 'flatlin':1 'killer':2 'mine':21 'must':14 'robot':17 'secret':8 'shaft':22 'sink':15 'taut':4 'waitress':12",124,322,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
343,"Full Flatliners","A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank",2006,1,6,"2.99",94,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'astronaut':8 'beauti':4 'documentari':5 'flatlin':2 'full':1 'monkey':16 'moos':11 'must':13 'pursu':14 'shark':19 'tank':20",124,343,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
449,"Identity Lover","A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback",2006,1,4,"2.99",119,"12.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'bore':4 'car':17 'compos':8 'cow':12 'defeat':15 'ident':1 'lover':2 'mad':11 'must':14 'outback':20 'tale':5",124,449,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
468,"Invasion Cyclone","A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery",2006,1,5,"2.99",97,"12.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'charact':5 'cyclon':2 'explor':18 'invas':1 'lacklustur':4 'mad':9 'monasteri':21 'must':15 'outrac':16 'scientist':10 'studi':6 'woman':13",124,468,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
539,"Luck Opus","A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank",2006,1,7,"2.99",152,"21.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'bore':4 'display':5 'luck':1 'moos':8 'must':13 'opus':2 'outrac':14 'shark':19 'squirrel':11 'tank':20 'teacher':16",124,539,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
601,"Moulin Wake","A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft",2006,1,4,"0.99",79,"20.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'abandon':20 'astound':4 'battl':15 'cat':12 'forens':8 'mine':21 'moulin':1 'must':14 'psychologist':9 'shaft':22 'stori':5 'teacher':17 'wake':2",124,601,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
726,"Reservoir Adaptation","A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California",2006,1,7,"2.99",61,"29.99","PG-13","2013-05-26 14:50:58.951","{Commentaries}","'adapt':2 'california':18 'car':16 'drama':5 'intrepid':4 'kill':14 'moos':11 'must':13 'reservoir':1 'teacher':8",124,726,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
742,"Roof Champion","A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon",2006,1,7,"0.99",101,"25.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'baloon':19 'car':8 'champion':2 'explor':11 'find':14 'lacklustur':4 'monkey':16 'must':13 'reflect':5 'roof':1",124,742,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
775,"Seattle Expecations","A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert",2006,1,4,"4.99",110,"18.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'crocodil':8 'desert':22 'expec':2 'insight':4 'meet':15 'must':14 'reflect':5 'sahara':21 'seattl':1 'sumo':11 'technic':17 'wrestler':12 'writer':18",124,775,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
785,"Shawshank Bubble","A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park",2006,1,6,"4.99",80,"20.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'abandon':19 'amus':20 'bubbl':2 'butler':16 'confront':14 'lacklustur':4 'monkey':11 'moos':8 'must':13 'park':21 'shawshank':1 'stori':5",124,785,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
814,"Snatch Slipper","A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin",2006,1,6,"4.99",110,"15.99","PG","2013-05-26 14:50:58.951","{Commentaries}","'berlin':19 'defeat':14 'feminist':11 'forens':16 'insight':4 'must':13 'panorama':5 'psychologist':17 'slipper':2 'snatch':1 'woman':8",124,814,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
858,"Submarine Bed","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",2006,1,5,"4.99",127,"21.99","R","2013-05-26 14:50:58.951","{Trailers}","'amaz':4 'bed':2 'car':8 'display':5 'fight':14 'georgia':19 'monkey':11 'must':13 'soviet':18 'submarin':1 'teacher':16",124,858,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
882,"Tenenbaums Command","A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico",2006,1,4,"0.99",99,"24.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'command':2 'display':5 'girl':16 'gulf':19 'man':11 'mexico':21 'must':13 'pioneer':8 'reach':14 'taut':4 'tenenbaum':1",124,882,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
987,"Words Hunter","A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention",2006,1,3,"2.99",116,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'action':5 'action-pack':4 'compos':10 'convent':23 'face':17 'hunter':2 'mad':13 'must':16 'mysql':22 'pack':6 'pioneer':19 'reflect':7 'scientist':14 'word':1",124,987,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
997,"Youth Kick","A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat",2006,1,4,"0.99",179,"14.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'boat':22 'cat':11 'challeng':14 'drama':5 'kick':2 'must':13 'teacher':8 'technic':16 'touch':4 'u':21 'u-boat':20 'writer':17 'youth':1",124,997,"2006-02-15 10:05:03",124,"Scarlett","Bening","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
62,"Bed Highball","A Astounding Panorama of a Lumberjack And a Dog who must Redeem a Woman in An Abandoned Fun House",2006,1,5,"2.99",106,"23.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':19 'astound':4 'bed':1 'dog':11 'fun':20 'highbal':2 'hous':21 'lumberjack':8 'must':13 'panorama':5 'redeem':14 'woman':16",125,62,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
98,"Bright Encounters","A Fateful Yarn of a Lumberjack And a Feminist who must Conquer a Student in A Jet Boat",2006,1,4,"4.99",73,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'boat':20 'bright':1 'conquer':14 'encount':2 'fate':4 'feminist':11 'jet':19 'lumberjack':8 'must':13 'student':16 'yarn':5",125,98,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
100,"Brooklyn Desert","A Beautiful Drama of a Dentist And a Composer who must Battle a Sumo Wrestler in The First Manned Space Station",2006,1,7,"4.99",161,"21.99","R","2013-05-26 14:50:58.951","{Commentaries}","'battl':14 'beauti':4 'brooklyn':1 'compos':11 'dentist':8 'desert':2 'drama':5 'first':20 'man':21 'must':13 'space':22 'station':23 'sumo':16 'wrestler':17",125,100,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
114,"Camelot Vacation","A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention",2006,1,3,"0.99",61,"26.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'battl':15 'camelot':1 'charact':5 'chef':18 'convent':22 'must':14 'mysql':21 'pastri':17 'studi':6 'touch':4 'vacat':2 'waitress':12 'woman':9",125,114,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
175,"Confused Candles","A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon",2006,1,3,"2.99",122,"27.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':20 'candl':2 'cat':8 'confront':15 'confus':1 'epistl':5 'forens':11 'must':14 'pioneer':17 'psychologist':12 'stun':4",125,175,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
188,"Crazy Home","A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback",2006,1,7,"2.99",136,"24.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'administr':17 'boy':8 'crazi':1 'databas':16 'fanci':4 'home':2 'must':13 'outback':20 'panorama':5 'vanquish':14 'woman':11",125,188,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
204,"Dalmations Sweden","A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse",2006,1,4,"0.99",106,"25.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'dalmat':1 'emot':4 'epistl':5 'hunter':11 'manhattan':19 'moos':8 'must':13 'overcom':14 'penthous':20 'robot':16 'sweden':2",125,204,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
238,"Doctor Grail","A Insightful Drama of a Womanizer And a Waitress who must Reach a Forensic Psychologist in The Outback",2006,1,4,"2.99",57,"29.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'doctor':1 'drama':5 'forens':16 'grail':2 'insight':4 'must':13 'outback':20 'psychologist':17 'reach':14 'waitress':11 'woman':8",125,238,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
250,"Dragon Squad","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,1,4,"0.99",170,"26.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'ancient':18 'boy':8 'china':19 'dragon':1 'must':13 'outgun':14 'reflect':5 'squad':2 'taut':4 'teacher':16 'waitress':11",125,250,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
324,"Flintstones Happiness","A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California",2006,1,3,"4.99",148,"11.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boy':16 'california':18 'fate':4 'flintston':1 'happi':2 'husband':8 'moos':11 'must':13 'stori':5 'vanquish':14",125,324,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
338,"Frisco Forrest","A Beautiful Documentary of a Woman And a Pioneer who must Pursue a Mad Scientist in A Shark Tank",2006,1,6,"4.99",51,"23.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'documentari':5 'forrest':2 'frisco':1 'mad':16 'must':13 'pioneer':11 'pursu':14 'scientist':17 'shark':20 'tank':21 'woman':8",125,338,"2006-02-15 10:05:03",125,"Albert","Nolte","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
